"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","not present","",""
"cert_crlDistributionPoints","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","http://crl.certigna.fr/servicesca.crl http://crl.dhimyotis.com/servicesca.crl","",""
"cert_ocspURL","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","http://servicesca.ocsp.dhimyotis.com http://servicesca.ocsp.certigna.fr","",""
"OCSP_stapling","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","LOW","not offered","",""
"cert_mustStapleExtension","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","--","",""
"DNS_CAArecord","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","LOW","--","",""
"certificate_transparency","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","yes (certificate extension)","",""
"certs_countServer","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","1","",""
"certs_list_ordering_problem","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","no","",""
"cert_caIssuers","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","Certigna Services CA (DHIMYOTIS from FR)","",""
"intermediate_cert_badOCSP","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","302 Found ('/')","",""
"HTTP_clock_skew","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","Got no HTTP time, maybe try different URL?","",""
"HSTS","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","LOW","not offered","",""
"HPKP","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","No Server banner line in header, interesting!","",""
"banner_application","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","No application banner found","",""
"cookie_count","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","0 at '/' (30x detected, better try target URL of 30x)","",""
"Cache-Control","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","no-cache","",""
"banner_reverseproxy","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","--","","CWE-200"
"heartbleed","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","no session ticket extension","CVE-2016-9244","CWE-200"
"ROBOT","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","supported","","CWE-310"
"secure_client_renego","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable, no gzip/deflate/compress/br HTTP compression  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=9039A4C3AFAFF6F8A5F3ACD61D032FEC0C53B1F276157C0DEBE01E19418BDF6C","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","HAProxy","CVE-2015-4000","CWE-310"
"LOGJAM","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable","CVE-2013-0169","CWE-310"
"winshock","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_X","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_11","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_12","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_79_win10","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-chrome_101_win10","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_66_win81","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-firefox_100_win10","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_6_xp","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 DHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_win81","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 DHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-ie_11_winphone81","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","No connection","",""
"clientsimulation-ie_11_win10","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_121_ios_122","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_130_osx_10146","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_154_osx_1231","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java_7u25","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","No connection","",""
"clientsimulation-java_8u161","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1703","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-go_1178","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-libressl_283","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_102e","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_303","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-apple_mail_16_0","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"rating_spec","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","0","",""
"protocol_support_score_weighted","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","0","",""
"key_exchange_score","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","0","",""
"key_exchange_score_weighted","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","0","",""
"cipher_strength_score","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","0","",""
"cipher_strength_score_weighted","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","0","",""
"final_score","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","0","",""
"overall_grade","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","CRITICAL","T","",""
"grade_cap_reason_1","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","Grade capped to T. Issues with the chain of trust (chain incomplete)","",""
"grade_cap_reason_2","subventions.fipd.interieur.gouv.fr/149.202.161.196","443","INFO","Grade capped to A. HSTS is not offered","",""
